label	MedL	K_str	K_idx	RCor_score	RCor_text_fragment	KImp_score	KImp_text_fragment	keywords	MedL_id	bk_location
2	Bcl-2、CD10、CD34、CK15表达在基底细胞癌和毛发上皮瘤鉴别诊断中的意义.目的:观察Bcl-2、CD10、CD34、CK15在基底细胞癌(BCC)和毛发上皮瘤(TE)中的表达,探讨其在两种肿瘤诊断和鉴别中的作用.方法:对确诊的36例BCC和16例TE石蜡包埋标本行Bcl-2、CD10、CD34、CK15免疫组化染色,观察其在肿瘤细胞及其周围间质中的表达.结论:Bcl-2、CD10在BCC和TE中表达模式的差异,以及CK15在TE中高表达,有助于这两种肿瘤的鉴别诊断,CD34对于鉴别BCC和TE意义不大.	毛发上皮瘤,临床症状及体征,肿瘤	8969,9860,8617	2	目的:观察Bcl-2、CD10、CD34、CK15在基底细胞癌(BCC)和毛发上皮瘤(TE)中的表达,探讨其在两种肿瘤诊断和鉴别中的作用	2	Bcl-2、CD10、CD34、CK15表达在基底细胞癌和毛发上皮瘤鉴别诊断中的意义.目的:观察Bcl-2、CD10、CD34、CK15在基底细胞癌(BCC)和毛发上皮瘤(TE)中的表达,探讨其在两种肿瘤诊断和鉴别中的作用.Bcl-2%CD10%CD34%CK15%基底细胞癌%毛发上皮瘤%免疫组织化学.	Bcl-2%CD10%CD34%CK15%基底细胞癌%毛发上皮瘤%免疫组织化学	48761899	22995
2	强直性脊柱炎患者外周血淋巴细胞亚群计数及百分比变化观察.目的 观察强直性脊柱炎(AS)患者外周血淋巴细胞亚群变化,探讨其临床意义.方法 AS患者39例,记为AS组,采用疾病活动指数评分表(BASDAI)对AS患者进行评分,平均(3.88±2.04)分;同期选取体检健康者41例,记为正常对照组.研究对象于空腹状态下采集肘静脉血,采用流式细胞术测算两组外周血淋巴细胞亚群(CD3+、CD3+ CD4+、CD3+ CD8+、CD3-CD19+、CD16+ CD56+细胞)细胞绝对计数及百分比,采用魏氏法检测红细胞沉降率(ESR),采用散射比浊法检测超敏C反应蛋白(Hs-CRP).结论 AS患者外周血淋巴细胞亚群数量及比例异常,且与疾病活动度及炎症程度相关.	强直性脊柱炎,类型,疾病	1143,9863,1531	2	目的 观察强直性脊柱炎(AS)患者外周血淋巴细胞亚群变化,探讨其临床意义.方法 AS患者39例,记为AS组,采用疾病活动指数评分表(BASDAI)对AS患者进行评分,平均(3	2	强直性脊柱炎患者外周血淋巴细胞亚群计数及百分比变化观察.目的 观察强直性脊柱炎(AS)患者外周血淋巴细胞亚群变化,探讨其临床意义.强直性脊柱炎%免疫细胞%淋巴细胞%自身免疫性疾病%T淋巴细胞%B淋巴细胞%NK细胞.	强直性脊柱炎%免疫细胞%淋巴细胞%自身免疫性疾病%T淋巴细胞%B淋巴细胞%NK细胞	50053430	33773
2	抗真菌药联合治疗在皮肤癣菌病临床治疗体会.目的:探讨针对皮肤癣菌病,给予患者应用抗真菌联合治疗的效果.方法:将83例皮肤癣菌病患者随机分成观察组(42例)与对照组(41例),对照组给予患者外用酮康唑乳膏治疗,观察组在给予患者外用酮康唑乳膏联合内服盐酸特比萘芬片用药治疗,观察两组治疗效果.结果:观察组患者皮肤瘙痒、脱皮及红斑消失时间明显比对照组短(P<0.05);随访3个月观察组患者疾病复发率为4.76％,显著低于对照组21.95％的复发率(P<0.05).结论:临床中针对皮肤癣菌病,采取外用抗真菌药物及内服药物的方式,可促进患者症状康复,降低患者疾病复发率,值得推广.	酮康唑,不良反应,皮肤	8498,9849,9719	2	方法:将83例皮肤癣菌病患者随机分成观察组(42例)与对照组(41例),对照组给予患者外用酮康唑乳膏治疗,观察组在给予患者外用酮康唑乳膏联合内服盐酸特比萘芬片用药治疗,观察两组治疗效果	2	抗真菌药联合治疗在皮肤癣菌病临床治疗体会.目的:探讨针对皮肤癣菌病,给予患者应用抗真菌联合治疗的效果.酮康唑乳膏%盐酸特比萘芬片%皮肤癣菌病.	酮康唑乳膏%盐酸特比萘芬片%皮肤癣菌病	47289942	945
2	hUTP14a在非小细胞肺癌组织中的表达.目的:hUTP14a通过促进p53和Rb降解以及增强c-Myc致癌活性促进肿瘤的发生,且在人肝癌和结直肠癌组织中表达升高.本研究检测hUTP14a在非小细胞肺癌(non-small cell lung cancer,NSCLC)组织中的表达,并分析hUTP14a的表达水平与NSCLC患者临床特征的关系.方法:收集2003年5月至2006年4月在北京大学第三医院接受手术治疗并经过组织病理学确诊的123例NSCLC患者的组织蜡块标本(鳞状细胞癌53例,腺癌70例),采用免疫组织化学染色方法分析癌组织及其邻近癌旁非肿瘤组织中hUTP14a的表达水平,应用SPSS 17.0软件的x2检验,以患者的性别、年龄、组织类型、肿瘤大小、分化程度以及临床分期等临床病理特征进行分组,对组间肺癌组织中hUTP14a的表达率进行比较.结论:hUTP14a在肺癌组织中特异性表达升高,而且与肺鳞状细胞癌的pTNM分期具有关联性,提示hUTP14a有可能成为早期筛查诊断NSCLC的候选标志物.	直肠癌,并发症,肿瘤	3522,9852,8617	2	目的:hUTP14a通过促进p53和Rb降解以及增强c-Myc致癌活性促进肿瘤的发生,且在人肝癌和结直肠癌组织中表达升高	2	hUTP14a在非小细胞肺癌组织中的表达.目的:hUTP14a通过促进p53和Rb降解以及增强c-Myc致癌活性促进肿瘤的发生,且在人肝癌和结直肠癌组织中表达升高.本研究检测hUTP14a在非小细胞肺癌(non-small cell lung cancer,NSCLC)组织中的表达,并分析hUTP14a的表达水平与NSCLC患者临床特征的关系.hUTP14a%非小细胞肺癌%免疫组织化学%鳞状细胞癌%腺癌.	hUTP14a%非小细胞肺癌%免疫组织化学%鳞状细胞癌%腺癌	48627292	38146
2	SOX12、CDK4在肝细胞中的表达及意义.目的 观察SOX12、CDK4在肝癌细胞(HepG2)与正常肝细胞(HB611)中的表达情况,分析SOX12与肝细胞癌的关系.方法 采用逆转录-聚合酶链反应(RT-PCR)法检测HepG2、HB611细胞中SOX12 mRNA、CDK4 mRNA的表达水平,采用Western blot法检测HepG2、HB611细胞中SOX12蛋白、CDK4蛋白的表达水平,采用基因抑制剂shRNA抑制两种细胞中的SOX12基因,采用RT-PCR法检测两种细胞中SOX12 mRNA与CDK4 mRNA的表达情况,分析SOX12与肝细胞癌的关系.结论 SOX12与CDK4在HepG2、HB611细胞中均有表达,在两种细胞中SOX12 mRNA、CDK4 mRNA的表达水平存在差异,SOX12蛋白表达水平相近,CDK4蛋白表达水平存在差异.SOX12可能通过影响CDK4的表达参与肝细胞癌的发展进程,可能成为治疗与预测肝细胞癌预后新的标志物.	肝癌,ICD-10,肝细胞癌	6168,9868,8677	2	目的 观察SOX12、CDK4在肝癌细胞(HepG2)与正常肝细胞(HB611)中的表达情况,分析SOX12与肝细胞癌的关系	2	SOX12、CDK4在肝细胞中的表达及意义.目的 观察SOX12、CDK4在肝癌细胞(HepG2)与正常肝细胞(HB611)中的表达情况,分析SOX12与肝细胞癌的关系.SOX12%CDK4%肝细胞癌%逆转录-聚合酶链反应.	SOX12%CDK4%肝细胞癌%逆转录-聚合酶链反应	49313923	3063
2	温针灸结合功能锻炼在全膝关节置换术后 康复治疗中的应用.目的:观察温针灸结合功能锻炼在全膝关节置换术后康复治疗中的应用价值.方法:2016年1月至2018年8月,采用温针灸结合功能锻炼对21例术后患者进行康复治疗.男9例,女12例.年龄61～80岁,中位数72岁.均为膝骨关节炎患者,左膝8例、右膝13例.病程5～16年,中位数10年.术后3 d开始进行温针灸,选取患侧阳陵泉穴、梁丘穴、血海穴及足三里穴,每个穴位每次灸20 ,每日1次,5 d为1个疗程,休息1 d后进行下一个疗程,共治疗2个疗程.主动功能锻炼,按顺序进行股四头肌等长收缩、髋关节及膝关节屈伸、直腿抬高,10次为1组,术后1～3 d每日6组、4～7 d每日12组、8～14 d每日20组.温针灸后在机辅助下进行膝关节被动屈伸功能锻炼,每日早晚各1次,5 d为1个疗程,休息1 d后进行下一个疗程,共治疗2个疗程.采用疼痛视觉模拟量表评价膝部疼痛程度,采用美国特种外科医院膝关节功能评分标准评价膝关节功能,测量患膝屈伸活动度及患侧与健侧下肢周径差值.结论:采用温针灸结合功能锻炼对术后患者进行康复治疗,可以减轻患膝肿胀及疼痛,增加膝关节屈伸活动度,促进膝关节功能恢复.	骨关节炎,辅助治疗,功能锻炼	2480,9899,4138	2	方法:2016年1月至2018年8月,采用温针灸结合功能锻炼对21例TKA术后患者进行康复治疗.男9例,女12例.年龄61～80岁,中位数72岁.均为膝骨关节炎患者,左膝8例、右膝13例	2	温针灸结合功能锻炼在全膝关节置换术后 康复治疗中的应用.目的:观察温针灸结合功能锻炼在全膝关节置换(total knee arthroplasty,TKA)术后康复治疗中的应用价值.骨关节炎,膝%疼痛,手术后%关节成形术,置换,膝%温针疗法%功能锻炼.	骨关节炎,膝%疼痛,手术后%关节成形术,置换,膝%温针疗法%功能锻炼	48183329	43002
2	清热化湿中药保留灌肠治疗溃疡性结肠炎疗效观察.目的 观察中药保留灌肠对溃疡性结肠炎(ulcerative colitis,UC)的疗效.方法 将60例轻中度UC患者随机分为观察组和对照组,每组30例.对照组采用美沙拉秦栓塞肛,观察组采用中药保留灌肠,治疗时间为8周.评价两组临床疗效,比较两组治疗前、治疗4周末、治疗8周末的疾病活动指数(disease activity index,DAI)、Baron内镜评分和Geboes指数,采用中文版炎症性肠病生存质量问卷(inflammatory bowel disease quality questionnaire,IBDQ)评价两组患者治疗前后的生存质量,观察两组恶心、腹胀、腹痛、便次增多等不良反应的发生.结论 中药保留灌肠能有效治疗UC,降低疾病活动指数,改善内镜评分,提高生存质量.	结肠炎,类型,疾病	2620,9863,1531	2	目的 观察中药保留灌肠对溃疡性结肠炎(ulcerative colitis,UC)的疗效.方法 将60例轻中度UC患者随机分为观察组和对照组,每组30例.对照组采用美沙拉秦栓塞肛,观察组采用中药保留灌肠,治疗时间为8周.评价两组临床疗效,比较两组治疗前、治疗4周末、治疗8周末的疾病活动指数(disease activity index,DAI)、Baron内镜评分和Geboes指数,采用中文版炎症性肠病生存质量问卷(inflammatory bowel disease quality questionnaire,IBDQ)评价两组患者治疗前后的生存质量,观察两组恶心、腹胀、腹痛、便次增多等不良反应的发生	2	清热化湿中药保留灌肠治疗溃疡性结肠炎疗效观察.目的 观察中药保留灌肠对溃疡性结肠炎(ulcerative colitis,UC)的疗效.溃疡性结肠炎%中药保留灌肠%疾病活动指数%内镜评分%生存质量.	溃疡性结肠炎%中药保留灌肠%疾病活动指数%内镜评分%生存质量	48341155	40036
2	cN0期甲状腺微小乳头状癌同期行中央区淋巴结清扫的治疗效果.目的 探讨临床颈淋巴结阴性(cN0)甲状腺微小乳头状癌(PTMC)同期行中央区淋巴结清扫(CLND)的治疗效果.方法 对2014年2月至2018年2月该院普通外科收治的38例cN0期PTMC同期行CLND患者的临床资料进行回顾性分析,于术后观察病理结果及并发症发生情况.结果 38例cN0期PTMC患者中央区淋巴结转移率为36.8％(14/38);中央区淋巴结转移与年龄 、癌灶部位及包膜浸润有关(P<0.05),与性别及肿瘤直径无关(P>0.05).结论 cN0期PTMC患者中央区淋巴结转移率较高,常规行CLND,安全 、可行.	肿瘤,转移部位,淋巴结	8617,9932,7802	2	中央区淋巴结转移与年龄 、癌灶部位及包膜浸润有关(P<0.05),与性别及肿瘤直径无关(P>0.05)	2	cN0期甲状腺微小乳头状癌同期行中央区淋巴结清扫的治疗效果.目的 探讨临床颈淋巴结阴性(cN0)甲状腺微小乳头状癌(PTMC)同期行中央区淋巴结清扫(CLND)的治疗效果.甲状腺肿瘤/外科学%颈淋巴结阴性%甲状腺微小乳头状癌%中央区淋巴结%淋巴结清扫.	甲状腺肿瘤/外科学%颈淋巴结阴性%甲状腺微小乳头状癌%中央区淋巴结%淋巴结清扫	49075594	14188
2	显微手术夹闭治疗脑动脉瘤的临床效果分析.目的:分析显微手术夹闭治疗脑动脉瘤的临床效果.方法:回顾分析本院2016年10月至2017年10月接治的脑动脉瘤患者22例作为此次研究对象,给予显微手术夹闭方法治疗,观察患者出现的并发症和术后恢复情况,分析该方法的临床效果.结果:本次研究结果显示,对所有脑动脉瘤患者均采用直接夹闭.在Hunt-Hess分级Ⅰ～Ⅲ级的患者中,16例恢复良好,占80.00％;3例轻度残疾,1例重度残疾;Ⅳ级中1例死亡,1例重度残疾.所有患者中发生偏瘫1例,脑梗死1例,失语2例,脑积水2例.结论:通过本试验发现,显微手术夹闭治疗脑动脉瘤的效果显著,但手术时须注意,应尽量保证载瘤动脉及穿支动脉的完好性,减少血液进入蛛网膜下腔,避免脑血管痉挛,防止出现脑梗死或脑缺血.	脑动脉瘤,临床症状及体征,痉挛	2678,9860,3568	2	结论:通过本试验发现,显微手术夹闭治疗脑动脉瘤的效果显著,但手术时须注意,应尽量保证载瘤动脉及穿支动脉的完好性,减少血液进入蛛网膜下腔,避免脑血管痉挛,防止出现脑梗死或脑缺血	2	显微手术夹闭治疗脑动脉瘤的临床效果分析.目的:分析显微手术夹闭治疗脑动脉瘤的临床效果.显微手术%脑动脉瘤%脑血管痉挛.	显微手术%脑动脉瘤%脑血管痉挛	49437245	2118
2	综合康复护理对大面烧伤患者生活质量的影响.目的:研究综合康复护理对大面积烧伤患者生活质量产生的影响,为后期开展该疾病护理提供依据.方法:选取我院在2017年9月-2018年9月期间收治的32例大面积烧伤患者,采用抛硬币的方式随机分为研究组和对照组,每组患者各16例,对照组患者采取常规护理模式,研究组患者在此基础上采取综合康复护理,研究比较两组患者护理后精神健康、社会功能、情感功能、生理功能等生活质量评分,P＜0.05为数据差异比较具有统计学意义.结果:研究组患者护理后精神健康、社会功能、情感功能、生理功能等生活质量评分高于对照组,数据差异比较具有统计学意义(P＜0.05).结论:大面积烧伤患者实施综合康复护理能够显著改善患者生活质量,值得临床推广.	烧伤,类型,疾病	2522,9863,1531	2	目的:研究综合康复护理对大面积烧伤患者生活质量产生的影响,为后期开展该疾病护理提供依据	2	综合康复护理对大面烧伤患者生活质量的影响.目的:研究综合康复护理对大面积烧伤患者生活质量产生的影响,为后期开展该疾病护理提供依据.综合康复护理%大面积烧伤患者%生活质量.	综合康复护理%大面积烧伤患者%生活质量	49276525	2237
2	炎症性肠病活动程度与血脂水平的相关性分析.目的 通过比较炎症性肠病(IBD)患者的血脂水平,探讨炎症性肠病疾病活动程度与血脂的相关性.方法 收集2013年1月-2018年5月在南方医科大学附属南海医院住院的159例IBD患者和159例健康对照为研究对象,检测分析两组的血浆TG、TC、LDL-C、HDL-C、脂蛋白a、白蛋白和超敏C反应蛋白(hCRP)水平差异,分析IBD患者疾病活动程度与血脂异常的关系.结论 IBD患者的胆固醇水平下降,脂蛋白a升高,CD患者更明显,胆固醇水平随IBD病情加重逐渐下降,且与hCRP呈负相关.	炎症,类型,疾病	794,9863,1531	2	目的 通过比较炎症性肠病(IBD)患者的血脂水平,探讨炎症性肠病疾病活动程度与血脂的相关性	2	炎症性肠病活动程度与血脂水平的相关性分析.目的 通过比较炎症性肠病(IBD)患者的血脂水平,探讨炎症性肠病疾病活动程度与血脂的相关性.炎症性肠病%疾病活动程度%血脂.	炎症性肠病%疾病活动程度%血脂	48898893	38640
2	分析个性化护理对提高结核患者肺结核知识知晓率的实际价值.目的 分析个性化护理在提高结核患者肺结核知识知晓率方面的应用价值.方法 将在我院治疗的肺结核患者80例作为研究对象,应用数字随机法进行分组(对照组、实验组),实验组采取个性化护理,对照组接受常规护理,对护理干预前后两组患者肺结核知识知晓率情况.结果 护理干预后两组患者对肺结核知识知晓率均有所提升,但护理干预后在肺结核知识知晓率方面实验组明显优于对照组但(P<0.05),差异具备统计学意义.结论 对肺结核患者实施个性化护理,能提高患者对肺结核知识掌握度,对患者今后疾病治疗、预防有积极意义.	结核,类型,疾病	6592,9863,1531	2	结论 对肺结核患者实施个性化护理,能提高患者对肺结核知识掌握度,对患者今后疾病治疗、预防有积极意义	2	分析个性化护理对提高结核患者肺结核知识知晓率的实际价值.目的 分析个性化护理在提高结核患者肺结核知识知晓率方面的应用价值.肺结核%个性化护理%疾病知识知晓率%应用价值.	肺结核%个性化护理%疾病知识知晓率%应用价值	49208398	47247
2	甲磺酸阿帕替尼片联合支气管动脉灌注化疗栓塞术治疗中晚期非小细胞肺癌的临床研究.目的:甲磺酸阿帕替尼片是我国自主研发的分子靶向药物,为口服小分子抗血管生成抑制剂新药,目前研究较多的在于治疗胃腺癌的治疗,对延长患者总生存期及中位无进展生存时间疗效显著,对肺部肿瘤研究甚少;支气管动脉灌注化疗栓塞术是治疗中晚期非小细胞肺癌的治疗方法之一.本项研究在于评估甲磺酸阿帕替尼片联合支气管动脉灌注化疗栓塞术对中晚期非小细胞肺癌(NSCLC)患者的疗效和安全性.方法:选取41例经手术、纤支镜、肺穿或痰脱落细胞学检查等病理学确诊为非小细胞肺癌,并结合患者全身影像学检查中晚期患者进入本项研究.将41例患者按随机数字表法分为试验组21例和对照组20例,两组患者均采用支气管动脉灌注化疗栓塞术治疗,试验组加用甲磺酸阿帕替尼片剂量为每次500mg,每天一次口服,直至肿瘤进展或出现不可耐受的不良事件.观察两组治疗前后疗效评价标准、卡氏评分及不良反应情况..结果不良事件大部分为Ⅰ-Ⅱ级,仅需要对症支持处理或不需处理结论:甲磺酸阿帕替尼联合支气管动脉灌注化疗栓塞术对既往化疗失败的中晚期NSCLC患者有较好的疗效和安全性,可有效控制中晚期NSCLC患者病情进展,值得进一步推广.	非小细胞肺癌,发病部位,肺部	6906,9858,8638	2	目的:甲磺酸阿帕替尼片是我国自主研发的分子靶向药物,为口服小分子抗血管生成抑制剂新药,目前研究较多的在于治疗胃腺癌的治疗,对延长患者总生存期及中位无进展生存时间疗效显著,对肺部肿瘤研究甚少;支气管动脉灌注化疗栓塞术是治疗中晚期非小细胞肺癌的治疗方法之一	2	甲磺酸阿帕替尼片联合支气管动脉灌注化疗栓塞术治疗中晚期非小细胞肺癌的临床研究.目的:甲磺酸阿帕替尼片是我国自主研发的分子靶向药物,为口服小分子抗血管生成抑制剂新药,目前研究较多的在于治疗胃腺癌的治疗,对延长患者总生存期及中位无进展生存时间疗效显著,对肺部肿瘤研究甚少;支气管动脉灌注化疗栓塞术是治疗中晚期非小细胞肺癌的治疗晚期非小细胞肺肺癌%甲磺酸阿帕替尼片%支气管动脉灌注化疗栓塞术.	晚期非小细胞肺肺癌%甲磺酸阿帕替尼片%支气管动脉灌注化疗栓塞术	50249907	26149
2	辨证应用中医经方治疗非萎缩性胃炎效果分析.目的:探讨辨证应用中医经方在治疗非萎缩性胃炎的过程中的临床效果.方法:收集时间为2016年7月-2018年7月我院收治的非萎缩性胃炎患者75例,随机分为研究组和参照组,研究组38例,采用中医辨证,经方治疗的方法 ;参照组37例,采用常规西药治疗方法 ,比较两组的治疗效果以及治疗后的中医症状积分和生活质量评分.结果:研究组治疗效果优于参照组,且中医症状积分和生活质量评分均优于参照组(P<0.05).结论:中医辨证应用经方治疗非萎缩性胃炎治疗效果明显,降低中医症状积分,提高患者的生活质量.	萎缩,类型,症状	6665,9863,5617	2	结论:中医辨证应用经方治疗非萎缩性胃炎治疗效果明显,降低中医症状积分,提高患者的生活质量	2	辨证应用中医经方治疗非萎缩性胃炎效果分析.目的:探讨辨证应用中医经方在治疗非萎缩性胃炎的过程中的临床效果.辨证应用经方治疗%非萎缩性胃炎%生活质量%中医症状积分.	辨证应用经方治疗%非萎缩性胃炎%生活质量%中医症状积分	48350491	11882
2	腹腔镜胃癌D2根治术后早期并发症及其影响因素.目的 分析腹腔镜胃癌D2根治术后早期并发症发生和治疗情况,并探讨术后早期并发症影响因素.方法 采用病例对照研究方法,回顾性收集华中科技大学同济医学院附属协和医院2015年1月至2017年12月间接受腹腔镜胃癌D2根治术的764例患者临床病理资料.病例入选标准:(1)术前均经电子胃镜及活检确诊为胃癌,术后均经病理证实胃癌诊断;(2)术前肿瘤评估未侵犯邻近器官;(3)肿瘤明确无肝脏及远处转移;(4)行胃癌R0切除并规范行D2淋巴结清扫;(5)签署知情同意书.排除标准:(1)未施行腹腔镜D2根治切除者;(2)病理检查确诊为其他类型胃肿瘤者;(3)临床病例资料不完整者.腹腔镜D2胃癌根治术后早期并发症是指胃癌患者行腹腔镜D2根治术后两周内发生的并发症.根据术后是否发生并发症,将患者分为术后有并发症组和术后无并发症组,应用t检验和χ2检验对两组临床资料进行分析比较,将P<0.2的临床病理因素纳入多元logistic回归模型,分析出现术后并发症的危险因素.结论 腹腔镜胃癌D2根治术安全可行,术后早期并发症可在治疗后获得满意疗效.对于肿瘤分期晚、体质指数高、有合并疾病及进行联合脏器切除者,要加强围手术期管理.≥24 kg/m(2	胃癌,临床症状及体征,肿瘤	439,9860,8617	2	病例入选标准:(1)术前均经电子胃镜及活检确诊为胃癌,术后均经病理证实胃癌诊断;(2)术前肿瘤评估未侵犯邻近器官;(3)肿瘤明确无肝脏及远处转移;(4)行胃癌R0切除并规范行D2淋巴结清扫;(5)签署知情同意书	2	腹腔镜胃癌D2根治术后早期并发症及其影响因素.目的 分析腹腔镜胃癌D2根治术后早期并发症发生和治疗情况,并探讨术后早期并发症影响因素.胃肿瘤%腹腔镜胃癌根治术%并发症.	胃肿瘤%腹腔镜胃癌根治术%并发症	49824038	16443
2	湿性敷料治疗皮肤II度烧伤的疗效及康复进程研究.目的:探讨湿性敷料应用在皮肤II度烧伤治疗中的临床效果.方法:将2016年12月-2017年12月收治的60例皮肤II度烧伤患者资料进行回顾性研究,根据治疗方法的不同将对象分为观察组和对照组,每组30例,对照组采用传统敷料治疗,观察组采用湿性敷料治疗,比较2组的治疗效果.结论:湿性敷料在皮肤II度烧伤患者的治疗中可起到显著的临床效果.	烧伤,临床症状及体征,疼痛	2522,9860,554	2	05);观察组愈合时间、疼痛评分、瘢痕评分、住院时间分别为(10.7±2.5)天、(3.05±0.78)分、(3.40±1.07)分、(11.0±0.7)天,4项指标均优于对照组的(12.1±2.1)天、(3.97±1.05)分、(4.12±0.80)分、(12.8±1.4)天,P<0.05.结论:湿性敷料在皮肤II度烧伤患者的治疗中可起到显著的临床效果	2	湿性敷料治疗皮肤II度烧伤的疗效及康复进程研究.目的:探讨湿性敷料应用在皮肤II度烧伤治疗中的临床效果.皮肤II度烧伤%湿性敷料%传统敷料%疼痛%瘢痕%住院时间.	皮肤II度烧伤%湿性敷料%传统敷料%疼痛%瘢痕%住院时间	49286494	35289
2	急性冠脉综合征合并高同型半胱氨酸血症病人的临床特点分析及HCY对氯吡格雷抵抗的影响.目的 探讨急性冠脉综合征(ACS)合并高同型半胱氨酸血症病人的临床特点及同型半胱氨酸(HCY)对氯吡格雷抵抗的影响.方法 201例初诊为急性冠脉综合征病人按照入院当日或次日清晨空腹生化中同型半胱氨酸水平分为两组:HCY正常组(154例)与高HCY组(47例).采用检测ACS病人血清中氯吡格雷抵抗基因型CYP2C19来筛选出慢代谢型即氯吡格雷抵抗病人,从而分析HCY是否对急性冠脉综合征病人氯吡格雷抵抗有影响.结论 男性、肌酐及尿酸升高病人更易出现高同型半胱氨酸血症,且急性冠脉综合征合并高同型半胱氨酸血症组病人氯吡格雷抵抗较同型半胱氨酸正常组更显著.HCY对急性冠脉综合征病人吡格雷药物抵抗有影响.	氯吡格雷,不良反应,肌酐	7211,9849,3058	2	结论 男性、肌酐及尿酸升高病人更易出现高同型半胱氨酸血症,且急性冠脉综合征合并高同型半胱氨酸血症组病人氯吡格雷抵抗较同型半胱氨酸正常组更显著	2	急性冠脉综合征合并高同型半胱氨酸血症病人的临床特点分析及HCY对氯吡格雷抵抗的影响.目的 探讨急性冠脉综合征(ACS)合并高同型半胱氨酸血症病人的临床特点及同型半胱氨酸(HCY)对氯吡格雷抵抗的影响.急性冠脉综合征%同型半胱氨酸%氯吡格雷抵抗%血尿酸%血肌酐.	急性冠脉综合征%同型半胱氨酸%氯吡格雷抵抗%血尿酸%血肌酐	49625571	34812
2	不同免疫检验方法检测乙肝病毒感染血清标志物的对比评价.目的:分析不同免疫检验方法检测乙肝病毒感染血清标志物的对比效果.方法:将2018年1月～2018年12月期间本院收治的120例乙肝病毒感染血清标志物患者作为实验对象,依据入院先后顺序分为对照、试验组,且2组各选入60例,对照组采用酶联免疫吸附法(ELISA),试验组采用电化学发光法(ECLIA)检测,对比2组的准确率及血清标志物阳性率.结果:与对照组比较,试验组患者的准确率升高,P＜0.05;与对照组比较,试验组患者的血清标志物阳性率无差异,P＞0.05.结论:针对乙肝病毒感染血清标志物患者采用电化学发光法进行检测,可明显提高患者的准确率及血清标志物阳性率,值得临床借鉴.	病毒感染,筛查,酶联免疫	4129,9954,3715	2	方法:将2018年1月～2018年12月期间本院收治的120例乙肝病毒感染血清标志物患者作为实验对象,依据入院先后顺序分为对照、试验组,且2组各选入60例,对照组采用酶联免疫吸附法(ELISA),试验组采用电化学发光法(ECLIA)检测,对比2组的准确率及血清标志物阳性率	2	不同免疫检验方法检测乙肝病毒感染血清标志物的对比评价.目的:分析不同免疫检验酶联免疫吸附法%电化学发光法%乙肝病毒感染血清标志物.	酶联免疫吸附法%电化学发光法%乙肝病毒感染血清标志物	48406586	37866
1	17-AAG联合卡泊芬净治疗中性粒细胞缺乏大鼠侵袭性肺曲霉菌病的效果.目的 探讨Hsp90抑制剂17-烯丙基-17脱甲氧基格尔德霉素(17-AAG)联合卡泊芬净(CAS)治疗中性粒细胞缺乏的侵袭性曲霉菌病(IPA)的效果.方法 将40只Wistar雄性大鼠按随机数字表法分为4组,即A组(空白对照)、B组、C组及D组,每组10只.四组大鼠均用环磷酰胺腹腔注射制备中性粒细胞缺乏模型,再经鼻吸入烟曲霉孢子悬液.A组正常饲养,作为空白对照,B组和C组分别给予1 mg/kg的CAS和1 mg/kg的17-AAG腹腔注射,D组给予17-AAG联合CAS(用法、用量同上),共用药10d.记录大鼠的生存状况.检测治疗第3天及第7天大鼠的血清半乳糖甘露醇聚糖抗原(CM),并对肺组织进行GMS染色,观察感染部位的真菌负荷..结果肺组织切片GMS染色显示,各治疗组真菌感染病灶均减小,且D组减小最为显著,其治疗第15天未发现病灶结论 17-AAG可通过抑制应激反应来提高CAS对大鼠IPA的疗效.	曲霉菌病,药物治疗,卡泊芬	353,9864,3544	3	17-AAG联合卡泊芬净治疗中性粒细胞缺乏大鼠侵袭性肺曲霉菌病的效果	2	17-AAG联合卡泊芬净治疗中性粒细胞缺乏大鼠侵袭性肺曲霉菌病的效果.目的 探讨Hsp90抑制剂17-烯丙基-17脱甲氧基格尔德霉素(17-AAG)联合卡泊芬净(CAS)治疗中性粒细胞缺乏的侵袭性曲霉菌病(IPA)的效果.烟曲霉%卡泊芬净%17-烯丙基-17脱甲氧基格尔德霉素%中性粒细胞缺乏.	烟曲霉%卡泊芬净%17-烯丙基-17脱甲氧基格尔德霉素%中性粒细胞缺乏	48637438	31754
